0.52489	0.48707	1.16155	0.43221	1.59966	1.22009	0.27023	0.11351	-0.23834	-0.62957	-0.61765	-1.21527	-1.57926
0.50169	0.47379	1.11502	0.42058	1.52210	1.17456	0.26300	0.11773	-0.23804	-0.62192	-0.58963	-1.19750	-1.54238
0.47829	0.46095	1.07175	0.41005	1.44707	1.13070	0.25551	0.12280	-0.23845	-0.61465	-0.56314	-1.17993	-1.50626
0.45481	0.44768	1.03184	0.40034	1.37465	1.08836	0.24756	0.12867	-0.23960	-0.60727	-0.53896	-1.16243	-1.47149
0.43141	0.43323	0.99533	0.39127	1.30494	1.04728	0.23898	0.13507	-0.24165	-0.59928	-0.51780	-1.14478	-1.43871
0.40827	0.41703	0.96214	0.38270	1.23806	1.00720	0.22967	0.14146	-0.24486	-0.59032	-0.50025	-1.12671	-1.40853
0.38564	0.39869	0.93197	0.37445	1.17419	0.96800	0.21962	0.14720	-0.24946	-0.58017	-0.48668	-1.10796	-1.38132
0.36391	0.37796	0.90425	0.36636	1.11350	0.92969	0.20897	0.15179	-0.25552	-0.56881	-0.47717	-1.08831	-1.35716
0.34349	0.35467	0.87835	0.35834	1.05604	0.89239	0.19794	0.15486	-0.26285	-0.55629	-0.47154	-1.06762	-1.33595
0.32478	0.32879	0.85367	0.35041	1.00177	0.85619	0.18672	0.15611	-0.27103	-0.54274	-0.46938	-1.04591	-1.31754
0.30808	0.30044	0.82969	0.34275	0.95062	0.82113	0.17546	0.15526	-0.27965	-0.52813	-0.47014	-1.02337	-1.30168
0.29356	0.27003	0.80596	0.33555	0.90243	0.78718	0.16430	0.15211	-0.28837	-0.51215	-0.47313	-1.00029	-1.28787
0.28138	0.23820	0.78219	0.32906	0.85694	0.75441	0.15344	0.14663	-0.29689	-0.49443	-0.47739	-0.97706	-1.27547
0.27167	0.20587	0.75831	0.32356	0.81384	0.72292	0.14324	0.13900	-0.30491	-0.47487	-0.48170	-0.95406	-1.26382
0.26448	0.17401	0.73449	0.31921	0.77281	0.69281	0.13405	0.12956	-0.31204	-0.45362	-0.48489	-0.93165	-1.25237
0.25972	0.14343	0.71111	0.31592	0.73362	0.66417	0.12609	0.11871	-0.31785	-0.43101	-0.48618	-0.91023	-1.24084
0.25717	0.11471	0.68853	0.31344	0.69609	0.63714	0.11944	0.10689	-0.32189	-0.40744	-0.48522	-0.89019	-1.22923
0.25651	0.08827	0.66699	0.31150	0.66013	0.61204	0.11405	0.09443	-0.32369	-0.38346	-0.48198	-0.87174	-1.21756
0.25737	0.06453	0.64662	0.30990	0.62575	0.58922	0.10970	0.08165	-0.32289	-0.35972	-0.47671	-0.85488	-1.20574
0.25945	0.04389	0.62745	0.30851	0.59305	0.56888	0.10611	0.06881	-0.31933	-0.33694	-0.46981	-0.83943	-1.19365
0.26242	0.02671	0.60947	0.30717	0.56218	0.55109	0.10300	0.05618	-0.31306	-0.31576	-0.46172	-0.82524	-1.18111
0.26599	0.01319	0.59265	0.30563	0.53320	0.53587	0.10009	0.04397	-0.30438	-0.29673	-0.45277	-0.81227	-1.16781
0.26980	0.00330	0.57693	0.30361	0.50606	0.52311	0.09721	0.03222	-0.29371	-0.28035	-0.44304	-0.80056	-1.15330
0.27337	-0.00320	0.56222	0.30082	0.48058	0.51272	0.09430	0.02090	-0.28153	-0.26703	-0.43247	-0.78996	-1.13720
0.27611	-0.00676	0.54839	0.29708	0.45650	0.50461	0.09144	0.01005	-0.26844	-0.25709	-0.42110	-0.78021	-1.11936
0.27752	-0.00794	0.53525	0.29234	0.43355	0.49867	0.08870	-0.00022	-0.25504	-0.25067	-0.40908	-0.77100	-1.10000
0.27721	-0.00733	0.52263	0.28665	0.41142	0.49466	0.08611	-0.00980	-0.24190	-0.24772	-0.39656	-0.76208	-1.07959
0.27489	-0.00551	0.51042	0.28013	0.38990	0.49212	0.08362	-0.01860	-0.22954	-0.24796	-0.38344	-0.75322	-1.05872
0.27041	-0.00317	0.49857	0.27294	0.36899	0.49032	0.08118	-0.02658	-0.21850	-0.25085	-0.36933	-0.74425	-1.03784
0.26372	-0.00104	0.48712	0.26521	0.34888	0.48834	0.07880	-0.03380	-0.20922	-0.25550	-0.35378	-0.73497	-1.01721
0.25491	0.00019	0.47620	0.25709	0.32984	0.48531	0.07654	-0.04037	-0.20192	-0.26087	-0.33643	-0.72522	-0.99705
0.24420	0.00006	0.46591	0.24875	0.31214	0.48050	0.07448	-0.04646	-0.19667	-0.26611	-0.31694	-0.71483	-0.97767
0.23188	-0.00160	0.45620	0.24043	0.29599	0.47342	0.07269	-0.05225	-0.19341	-0.27049	-0.29499	-0.70359	-0.95945
0.21831	-0.00476	0.44688	0.23242	0.28140	0.46397	0.07112	-0.05780	-0.19216	-0.27336	-0.27025	-0.69144	-0.94251
0.20388	-0.00921	0.43764	0.22500	0.26818	0.45253	0.06967	-0.06287	-0.19293	-0.27419	-0.24255	-0.67851	-0.92667
0.18896	-0.01459	0.42818	0.21842	0.25588	0.43988	0.06825	-0.06716	-0.19564	-0.27257	-0.21208	-0.66499	-0.91141
0.17387	-0.02046	0.41826	0.21283	0.24398	0.42695	0.06674	-0.07043	-0.19998	-0.26823	-0.17931	-0.65109	-0.89601
0.15898	-0.02631	0.40776	0.20839	0.23196	0.41456	0.06509	-0.07255	-0.20542	-0.26098	-0.14472	-0.63700	-0.87967
0.14477	-0.03170	0.39669	0.20526	0.21944	0.40336	0.06336	-0.07340	-0.21126	-0.25056	-0.10865	-0.62291	-0.86176
0.13181	-0.03630	0.38520	0.20351	0.20620	0.39400	0.06171	-0.07282	-0.21670	-0.23669	-0.07138	-0.60903	-0.84190
0.12070	-0.04011	0.37351	0.20301	0.19219	0.38705	0.06030	-0.07068	-0.22106	-0.21928	-0.03331	-0.59569	-0.82007
0.11199	-0.04338	0.36175	0.20347	0.17740	0.38294	0.05918	-0.06682	-0.22378	-0.19836	0.00499	-0.58320	-0.79650
0.10606	-0.04639	0.35011	0.20450	0.16188	0.38197	0.05825	-0.06102	-0.22452	-0.17408	0.04276	-0.57176	-0.77149
0.10306	-0.04941	0.33875	0.20591	0.14571	0.38433	0.05734	-0.05309	-0.22322	-0.14682	0.07927	-0.56151	-0.74526
0.10293	-0.05263	0.32782	0.20768	0.12898	0.39001	0.05637	-0.04313	-0.22005	-0.11716	0.11398	-0.55240	-0.71801
0.10527	-0.05625	0.31752	0.20993	0.11185	0.39896	0.05541	-0.03156	-0.21534	-0.08574	0.14643	-0.54422	-0.68989
0.10955	-0.06042	0.30796	0.21266	0.09449	0.41101	0.05461	-0.01893	-0.20959	-0.05316	0.17613	-0.53669	-0.66094
0.11527	-0.06519	0.29915	0.21573	0.07708	0.42598	0.05422	-0.00571	-0.20335	-0.01997	0.20246	-0.52956	-0.63106
0.12204	-0.07042	0.29107	0.21901	0.05977	0.44373	0.05453	0.00777	-0.19705	0.01316	0.22489	-0.52253	-0.60015
0.12950	-0.07590	0.28370	0.22235	0.04271	0.46406	0.05583	0.02122	-0.19098	0.04540	0.24321	-0.51527	-0.56834
0.13730	-0.08139	0.27703	0.22572	0.02603	0.48661	0.05836	0.03427	-0.18538	0.07590	0.25758	-0.50743	-0.53609
0.14506	-0.08682	0.27115	0.22910	0.00978	0.51084	0.06222	0.04638	-0.18042	0.10411	0.26832	-0.49870	-0.50397
0.15250	-0.09223	0.26625	0.23259	-0.00605	0.53615	0.06745	0.05691	-0.17615	0.12973	0.27585	-0.48872	-0.47253
0.15946	-0.09775	0.26261	0.23644	-0.02144	0.56180	0.07416	0.06509	-0.17238	0.15262	0.28087	-0.47702	-0.44208
0.16590	-0.10356	0.26051	0.24093	-0.03633	0.58695	0.08241	0.07018	-0.16889	0.17286	0.28435	-0.46304	-0.41259
0.17184	-0.10976	0.26020	0.24634	-0.05059	0.61058	0.09205	0.07155	-0.16557	0.19079	0.28753	-0.44644	-0.38381
0.17737	-0.11641	0.26179	0.25289	-0.06407	0.63175	0.10265	0.06871	-0.16251	0.20694	0.29169	-0.42720	-0.35541
0.18249	-0.12340	0.26530	0.26078	-0.07671	0.64981	0.11352	0.06137	-0.15983	0.22186	0.29795	-0.40551	-0.32679
0.18711	-0.13051	0.27058	0.27036	-0.08859	0.66461	0.12381	0.04944	-0.15760	0.23585	0.30729	-0.38180	-0.29710
0.19107	-0.13742	0.27717	0.28206	-0.10000	0.67647	0.13270	0.03303	-0.15577	0.24905	0.32066	-0.35663	-0.26545
0.19425	-0.14377	0.28444	0.29626	-0.11137	0.68625	0.13957	0.01243	-0.15422	0.26154	0.33888	-0.33057	-0.23105
0.19658	-0.14920	0.29172	0.31316	-0.12311	0.69547	0.14392	-0.01189	-0.15285	0.27345	0.36245	-0.30425	-0.19329
0.19807	-0.15341	0.29838	0.33274	-0.13560	0.70613	0.14545	-0.03940	-0.15153	0.28504	0.39148	-0.27816	-0.15176
0.19873	-0.15624	0.30396	0.35478	-0.14907	0.72064	0.14406	-0.06942	-0.15007	0.29683	0.42564	-0.25253	-0.10613
0.19846	-0.15769	0.30812	0.37898	-0.16355	0.74169	0.13987	-0.10095	-0.14826	0.30965	0.46416	-0.22739	-0.05592
0.19721	-0.15799	0.31069	0.40489	-0.17875	0.77194	0.13328	-0.13269	-0.14579	0.32445	0.50577	-0.20271	-0.00055
0.19498	-0.15762	0.31178	0.43188	-0.19409	0.81369	0.12488	-0.16321	-0.14218	0.34230	0.54877	-0.17840	0.06045
0.19185	-0.15727	0.31176	0.45922	-0.20876	0.86853	0.11535	-0.19086	-0.13665	0.36419	0.59134	-0.15438	0.12726
0.18790	-0.15779	0.31121	0.48603	-0.22186	0.93697	0.10537	-0.21385	-0.12826	0.39104	0.63163	-0.13058	0.19980
0.18333	-0.16007	0.31083	0.51151	-0.23251	1.01825	0.09553	-0.23046	-0.11593	0.42363	0.66779	-0.10698	0.27779
0.17836	-0.16486	0.31144	0.53487	-0.23986	1.11051	0.08632	-0.23925	-0.09845	0.46238	0.69794	-0.08353	0.36069
0.17316	-0.17273	0.31389	0.55541	-0.24311	1.21086	0.07818	-0.23928	-0.07466	0.50724	0.72031	-0.06017	0.44739
0.16778	-0.18396	0.31896	0.57248	-0.24164	1.31561	0.07143	-0.22998	-0.04367	0.55794	0.73340	-0.03690	0.53632
0.16230	-0.19859	0.32720	0.58558	-0.23515	1.42047	0.06625	-0.21094	-0.00502	0.61407	0.73611	-0.01402	0.62558
0.15689	-0.21639	0.33883	0.59436	-0.22374	1.52093	0.06269	-0.18188	0.04113	0.67499	0.72796	0.00805	0.71297
0.15173	-0.23693	0.35374	0.59866	-0.20783	1.61246	0.06069	-0.14286	0.09419	0.73982	0.70918	0.02903	0.79623
0.14694	-0.25954	0.37167	0.59844	-0.18815	1.69074	0.06007	-0.09449	0.15318	0.80755	0.68059	0.04889	0.87327
0.14263	-0.28342	0.39220	0.59374	-0.16568	1.75178	0.06055	-0.03791	0.21682	0.87709	0.64349	0.06772	0.94234
0.13894	-0.30765	0.41483	0.58465	-0.14163	1.79220	0.06184	0.02537	0.28353	0.94725	0.59944	0.08567	1.00218
0.13603	-0.33131	0.43894	0.57136	-0.11744	1.80953	0.06365	0.09352	0.35151	1.01665	0.55024	0.10284	1.05199
0.13402	-0.35366	0.46381	0.55422	-0.09459	1.80246	0.06577	0.16447	0.41888	1.08372	0.49774	0.11922	1.09132
0.13295	-0.37417	0.48864	0.53373	-0.07451	1.77071	0.06810	0.23602	0.48377	1.14680	0.44368	0.13474	1.11991
0.13280	-0.39251	0.51249	0.51051	-0.05838	1.71506	0.07060	0.30609	0.54441	1.20426	0.38962	0.14921	1.13779
0.13358	-0.40836	0.53434	0.48525	-0.04710	1.63720	0.07320	0.37264	0.59931	1.25440	0.33693	0.16229	1.14539
0.13518	-0.42150	0.55315	0.45867	-0.04118	1.53959	0.07588	0.43370	0.64739	1.29555	0.28694	0.17371	1.14353
0.13730	-0.43178	0.56809	0.43147	-0.04070	1.42544	0.07850	0.48753	0.68786	1.32631	0.24092	0.18346	1.13331
0.13951	-0.43915	0.57865	0.40421	-0.04528	1.29849	0.08090	0.53281	0.72009	1.34579	0.19988	0.19186	1.11603
0.14146	-0.44364	0.58462	0.37737	-0.05422	1.16273	0.08289	0.56863	0.74361	1.35373	0.16415	0.19935	1.09300
0.14288	-0.44532	0.58607	0.35130	-0.06660	1.02228	0.08430	0.59458	0.75821	1.35038	0.13352	0.20633	1.06545
0.14358	-0.44432	0.58321	0.32630	-0.08150	0.88103	0.08494	0.61084	0.76395	1.33637	0.10757	0.21310	1.03443
0.14342	-0.44097	0.57626	0.30261	-0.09807	0.74249	0.08469	0.61802	0.76110	1.31275	0.08599	0.21989	1.00083
0.14232	-0.43576	0.56554	0.28047	-0.11568	0.60971	0.08344	0.61704	0.75015	1.28096	0.06869	0.22691	0.96556
0.14028	-0.42923	0.55143	0.26000	-0.13388	0.48549	0.08120	0.60900	0.73182	1.24275	0.05574	0.23437	0.92953
0.13734	-0.42185	0.53443	0.24121	-0.15223	0.37239	0.07809	0.59518	0.70715	1.19998	0.04726	0.24259	0.89375
0.13363	-0.41400	0.51508	0.22404	-0.17023	0.27266	0.07423	0.57693	0.67740	1.15447	0.04334	0.25205	0.85932
0.12939	-0.40601	0.49389	0.20835	-0.18735	0.18802	0.06981	0.55566	0.64387	1.10796	0.04404	0.26317	0.82716
0.12499	-0.39816	0.47136	0.19400	-0.20309	0.11955	0.06506	0.53263	0.60779	1.06206	0.04935	0.27618	0.79777
0.12082	-0.39070	0.44802	0.18079	-0.21702	0.06777	0.06017	0.50885	0.57029	1.01826	0.05897	0.29101	0.77131
0.11718	-0.38373	0.42441	0.16849	-0.22878	0.03268	0.05523	0.48503	0.53231	0.97777	0.07229	0.30741	0.74780
0.11416	-0.37722	0.40100	0.15690	-0.23803	0.01360	0.05019	0.46160	0.49479	0.94144	0.08852	0.32506	0.72729
0.11175	-0.37094	0.37808	0.14595	-0.24451	0.00926	0.04502	0.43880	0.45861	0.90971	0.10691	0.34365	0.71001
0.10978	-0.36448	0.35578	0.13569	-0.24807	0.01790	0.03965	0.41673	0.42453	0.88254	0.12678	0.36278	0.69634
0.10806	-0.35742	0.33412	0.12631	-0.24881	0.03728	0.03408	0.39538	0.39319	0.85954	0.14758	0.38198	0.68655
0.10640	-0.34945	0.31313	0.11808	-0.24699	0.06489	0.02829	0.37485	0.36513	0.84030	0.16873	0.40073	0.68074
0.10478	-0.34049	0.29290	0.11131	-0.24305	0.09809	0.02226	0.35545	0.34071	0.82447	0.18962	0.41847	0.67885
0.10338	-0.33060	0.27354	0.10631	-0.23748	0.13430	0.01604	0.33761	0.32004	0.81173	0.20966	0.43473	0.68073
0.10244	-0.31995	0.25520	0.10328	-0.23086	0.17112	0.00977	0.32175	0.30319	0.80177	0.22836	0.44923	0.68597
0.10212	-0.30876	0.23801	0.10223	-0.22363	0.20658	0.00357	0.30827	0.29017	0.79425	0.24536	0.46187	0.69381
0.10247	-0.29732	0.22206	0.10297	-0.21613	0.23914	-0.00242	0.29744	0.28096	0.78881	0.26035	0.47259	0.70325
0.10347	-0.28595	0.20742	0.10516	-0.20857	0.26777	-0.00802	0.28934	0.27543	0.78512	0.27302	0.48139	0.71343
0.10509	-0.27493	0.19420	0.10832	-0.20098	0.29196	-0.01304	0.28381	0.27323	0.78280	0.28311	0.48840	0.72381
0.10720	-0.26451	0.18256	0.11196	-0.19319	0.31151	-0.01729	0.28053	0.27389	0.78137	0.29046	0.49388	0.73406
0.10961	-0.25489	0.17268	0.11562	-0.18487	0.32634	-0.02068	0.27903	0.27682	0.78046	0.29493	0.49814	0.74387
0.11203	-0.24623	0.16480	0.11895	-0.17574	0.33640	-0.02329	0.27885	0.28133	0.78004	0.29641	0.50131	0.75305
0.11422	-0.23867	0.15908	0.12176	-0.16567	0.34162	-0.02534	0.27967	0.28669	0.78030	0.29493	0.50347	0.76156
0.11588	-0.23240	0.15552	0.12400	-0.15467	0.34194	-0.02712	0.28128	0.29216	0.78145	0.29068	0.50477	0.76961
0.11670	-0.22765	0.15388	0.12570	-0.14297	0.33735	-0.02890	0.28345	0.29705	0.78367	0.28409	0.50540	0.77755
0.11638	-0.22461	0.15380	0.12690	-0.13095	0.32786	-0.03080	0.28589	0.30069	0.78707	0.27570	0.50550	0.78554
0.11474	-0.22324	0.15487	0.12749	-0.11914	0.31353	-0.03270	0.28819	0.30252	0.79175	0.26597	0.50533	0.79344
0.11176	-0.22322	0.15668	0.12719	-0.10810	0.29462	-0.03443	0.28997	0.30224	0.79762	0.25517	0.50529	0.80109
0.10744	-0.22409	0.15874	0.12573	-0.09834	0.27171	-0.03584	0.29084	0.29988	0.80420	0.24361	0.50586	0.80838
0.10192	-0.22544	0.16054	0.12301	-0.09029	0.24564	-0.03677	0.29040	0.29576	0.81079	0.23173	0.50761	0.81535
0.09547	-0.22696	0.16177	0.11910	-0.08420	0.21760	-0.03705	0.28842	0.29033	0.81669	0.21998	0.51092	0.82200
0.08849	-0.22836	0.16239	0.11415	-0.08019	0.18893	-0.03656	0.28484	0.28405	0.82130	0.20876	0.51574	0.82827
0.08135	-0.22927	0.16250	0.10831	-0.07823	0.16095	-0.03528	0.27979	0.27739	0.82420	0.19843	0.52160	0.83407
0.07442	-0.22929	0.16229	0.10175	-0.07821	0.13484	-0.03334	0.27364	0.27085	0.82512	0.18945	0.52786	0.83937
0.06802	-0.22805	0.16198	0.09478	-0.08003	0.11150	-0.03087	0.26695	0.26478	0.82391	0.18230	0.53383	0.84431
0.06250	-0.22520	0.16176	0.08787	-0.08360	0.09152	-0.02801	0.26040	0.25937	0.82055	0.17741	0.53896	0.84903
0.05814	-0.22047	0.16189	0.08155	-0.08876	0.07532	-0.02492	0.25456	0.25458	0.81518	0.17496	0.54289	0.85357
0.05510	-0.21379	0.16262	0.07626	-0.09519	0.06307	-0.02180	0.24985	0.25023	0.80805	0.17487	0.54547	0.85787
0.05340	-0.20536	0.16408	0.07230	-0.10249	0.05474	-0.01880	0.24653	0.24616	0.79964	0.17690	0.54672	0.86196
0.05293	-0.19559	0.16631	0.06984	-0.11025	0.05010	-0.01597	0.24471	0.24223	0.79068	0.18087	0.54670	0.86609
0.05346	-0.18505	0.16929	0.06890	-0.11806	0.04895	-0.01328	0.24431	0.23829	0.78190	0.18670	0.54564	0.87054
0.05463	-0.17431	0.17302	0.06936	-0.12543	0.05117	-0.01061	0.24503	0.23416	0.77392	0.19434	0.54397	0.87556
0.05609	-0.16385	0.17752	0.07091	-0.13180	0.05666	-0.00795	0.24652	0.22979	0.76722	0.20362	0.54219	0.88127
0.05757	-0.15397	0.18270	0.07318	-0.13664	0.06520	-0.00536	0.24848	0.22530	0.76215	0.21438	0.54076	0.88768
0.05895	-0.14474	0.18833	0.07590	-0.13960	0.07634	-0.00278	0.25084	0.22101	0.75890	0.22651	0.54002	0.89459
0.06006	-0.13617	0.19408	0.07893	-0.14051	0.08958	-0.00009	0.25367	0.21735	0.75755	0.23989	0.54041	0.90171
0.06068	-0.12834	0.19970	0.08219	-0.13929	0.10449	0.00283	0.25712	0.21479	0.75808	0.25424	0.54242	0.90871
0.06060	-0.12154	0.20500	0.08556	-0.13595	0.12054	0.00613	0.26130	0.21369	0.76037	0.26913	0.54659	0.91524
0.05970	-0.11611	0.20983	0.08895	-0.13057	0.13720	0.00981	0.26634	0.21425	0.76415	0.28394	0.55341	0.92114
0.05797	-0.11232	0.21399	0.09228	-0.12329	0.15399	0.01365	0.27229	0.21642	0.76896	0.29803	0.56315	0.92655
0.05554	-0.11029	0.21726	0.09547	-0.11444	0.17048	0.01724	0.27907	0.21992	0.77423	0.31085	0.57589	0.93174
0.05261	-0.11007	0.21947	0.09845	-0.10438	0.18631	0.02012	0.28641	0.22435	0.77944	0.32191	0.59153	0.93693
0.04943	-0.11164	0.22046	0.10119	-0.09350	0.20117	0.02187	0.29401	0.22918	0.78422	0.33074	0.60970	0.94228
0.04634	-0.11488	0.22017	0.10369	-0.08222	0.21474	0.02217	0.30158	0.23386	0.78828	0.33689	0.62981	0.94801
0.04358	-0.11945	0.21860	0.10596	-0.07105	0.22662	0.02084	0.30889	0.23795	0.79151	0.34007	0.65123	0.95453
0.04130	-0.12494	0.21591	0.10797	-0.06041	0.23647	0.01786	0.31582	0.24108	0.79396	0.34023	0.67328	0.96232
0.03948	-0.13096	0.21232	0.10963	-0.05068	0.24394	0.01343	0.32222	0.24302	0.79592	0.33753	0.69526	0.97175
0.03796	-0.13725	0.20810	0.11069	-0.04208	0.24870	0.00781	0.32782	0.24379	0.79799	0.33201	0.71650	0.98313
0.03649	-0.14360	0.20349	0.11084	-0.03475	0.25066	0.00126	0.33224	0.24362	0.80078	0.32356	0.73635	0.99677
0.03484	-0.14989	0.19864	0.10983	-0.02870	0.24995	-0.00601	0.33512	0.24287	0.80471	0.31210	0.75423	1.01288
0.03283	-0.15604	0.19358	0.10753	-0.02390	0.24688	-0.01374	0.33630	0.24188	0.80992	0.29782	0.76960	1.03151
0.03046	-0.16200	0.18831	0.10396	-0.02028	0.24171	-0.02161	0.33589	0.24098	0.81633	0.28117	0.78190	1.05256
0.02779	-0.16767	0.18294	0.09925	-0.01779	0.23463	-0.02913	0.33420	0.24047	0.82361	0.26284	0.79069	1.07560
0.02493	-0.17295	0.17766	0.09359	-0.01634	0.22586	-0.03587	0.33167	0.24069	0.83140	0.24359	0.79574	1.10005
0.02195	-0.17774	0.17270	0.08724	-0.01581	0.21580	-0.04155	0.32877	0.24189	0.83937	0.22428	0.79719	1.12527
0.01901	-0.18187	0.16830	0.08055	-0.01612	0.20503	-0.04590	0.32606	0.24427	0.84734	0.20595	0.79563	1.15063
0.01633	-0.18502	0.16468	0.07387	-0.01724	0.19434	-0.04864	0.32410	0.24797	0.85522	0.18973	0.79205	1.17548
0.01408	-0.18671	0.16211	0.06745	-0.01903	0.18462	-0.04962	0.32341	0.25305	0.86297	0.17659	0.78752	1.19925
0.01228	-0.18648	0.16083	0.06142	-0.02128	0.17673	-0.04884	0.32429	0.25947	0.87068	0.16713	0.78303	1.22158
0.01092	-0.18413	0.16099	0.05590	-0.02366	0.17126	-0.04642	0.32674	0.26700	0.87864	0.16161	0.77947	1.24240
0.00995	-0.17966	0.16261	0.05103	-0.02591	0.16857	-0.04257	0.33042	0.27532	0.88719	0.16009	0.77756	1.26185
0.00941	-0.17320	0.16562	0.04687	-0.02781	0.16881	-0.03753	0.33466	0.28406	0.89658	0.16250	0.77777	1.28013
0.00929	-0.16499	0.16986	0.04335	-0.02926	0.17200	-0.03155	0.33851	0.29293	0.90698	0.16858	0.78038	1.29755
0.00954	-0.15535	0.17520	0.04028	-0.03021	0.17805	-0.02499	0.34106	0.30164	0.91849	0.17781	0.78550	1.31454
0.01011	-0.14463	0.18146	0.03751	-0.03068	0.18681	-0.01821	0.34168	0.30989	0.93111	0.18949	0.79293	1.33173
0.01102	-0.13322	0.18846	0.03505	-0.03077	0.19813	-0.01156	0.34018	0.31735	0.94480	0.20279	0.80214	1.34973
0.01243	-0.12148	0.19600	0.03306	-0.03060	0.21196	-0.00535	0.33682	0.32365	0.95941	0.21696	0.81242	1.36904
0.01449	-0.10978	0.20391	0.03178	-0.03028	0.22815	0.00010	0.33215	0.32845	0.97467	0.23138	0.82299	1.38987
0.01731	-0.09843	0.21202	0.03140	-0.02991	0.24630	0.00448	0.32675	0.33160	0.99026	0.24558	0.83314	1.41216
0.02074	-0.08765	0.22017	0.03203	-0.02979	0.26566	0.00746	0.32117	0.33320	1.00578	0.25916	0.84226	1.43577
0.02441	-0.07760	0.22807	0.03373	-0.03029	0.28523	0.00878	0.31596	0.33365	1.02070	0.27197	0.84995	1.46063
0.02776	-0.06850	0.23534	0.03653	-0.03176	0.30388	0.00834	0.31158	0.33355	1.03449	0.28400	0.85617	1.48662
0.03022	-0.06064	0.24156	0.04032	-0.03439	0.32042	0.00614	0.30838	0.33350	1.04680	0.29521	0.86113	1.51346
0.03146	-0.05425	0.24632	0.04493	-0.03807	0.33363	0.00237	0.30661	0.33401	1.05755	0.30549	0.86524	1.54056
0.03128	-0.04949	0.24931	0.05012	-0.04249	0.34235	-0.00261	0.30650	0.33551	1.06692	0.31461	0.86900	1.56717
0.02957	-0.04638	0.25030	0.05568	-0.04717	0.34577	-0.00841	0.30816	0.33843	1.07523	0.32240	0.87303	1.59281
0.02621	-0.04495	0.24920	0.06151	-0.05157	0.34355	-0.01458	0.31149	0.34298	1.08269	0.32882	0.87799	1.61724
0.02122	-0.04531	0.24606	0.06763	-0.05518	0.33577	-0.02055	0.31614	0.34911	1.08935	0.33403	0.88448	1.64031
0.01489	-0.04761	0.24115	0.07412	-0.05760	0.32285	-0.02568	0.32164	0.35652	1.09524	0.33823	0.89304	1.66194
0.00779	-0.05197	0.23481	0.08106	-0.05864	0.30548	-0.02943	0.32757	0.36485	1.10043	0.34172	0.90401	1.68220
0.00062	-0.05836	0.22734	0.08851	-0.05831	0.28439	-0.03156	0.33375	0.37378	1.10519	0.34500	0.91754	1.70141
-0.00592	-0.06655	0.21901	0.09661	-0.05675	0.26038	-0.03204	0.34022	0.38306	1.11013	0.34877	0.93383	1.72000
-0.01116	-0.07611	0.21002	0.10545	-0.05418	0.23421	-0.03101	0.34715	0.39242	1.11604	0.35364	0.95297	1.73834
-0.01465	-0.08649	0.20050	0.11510	-0.05087	0.20667	-0.02871	0.35458	0.40153	1.12365	0.35996	0.97473	1.75656
-0.01625	-0.09711	0.19055	0.12546	-0.04710	0.17863	-0.02543	0.36229	0.41002	1.13350	0.36781	0.99859	1.77469
-0.01618	-0.10743	0.18030	0.13624	-0.04313	0.15104	-0.02150	0.36983	0.41756	1.14573	0.37727	1.02378	1.79272
-0.01483	-0.11700	0.16980	0.14700	-0.03928	0.12490	-0.01724	0.37666	0.42394	1.16020	0.38854	1.04943	1.81072
-0.01259	-0.12546	0.15907	0.15714	-0.03586	0.10113	-0.01291	0.38246	0.42913	1.17668	0.40171	1.07466	1.82886
-0.00980	-0.13253	0.14821	0.16599	-0.03316	0.08066	-0.00881	0.38714	0.43324	1.19485	0.41663	1.09865	1.84734
-0.00677	-0.13814	0.13742	0.17292	-0.03132	0.06430	-0.00520	0.39094	0.43651	1.21438	0.43283	1.12066	1.86632
-0.00380	-0.14240	0.12708	0.17749	-0.03044	0.05255	-0.00229	0.39421	0.43931	1.23497	0.44962	1.14013	1.88603
-0.00115	-0.14545	0.11765	0.17957	-0.03068	0.04568	-0.00021	0.39731	0.44211	1.25628	0.46632	1.15657	1.90680
0.00099	-0.14730	0.10957	0.17926	-0.03215	0.04381	0.00094	0.40053	0.44542	1.27783	0.48238	1.16966	1.92882
0.00244	-0.14796	0.10326	0.17671	-0.03491	0.04703	0.00118	0.40402	0.44960	1.29918	0.49736	1.17940	1.95222
0.00307	-0.14748	0.09910	0.17197	-0.03883	0.05527	0.00055	0.40783	0.45473	1.32004	0.51082	1.18622	1.97709
0.00287	-0.14597	0.09738	0.16508	-0.04363	0.06797	-0.00079	0.41201	0.46069	1.34014	0.52240	1.19095	2.00355
0.00193	-0.14351	0.09822	0.15615	-0.04893	0.08409	-0.00257	0.41657	0.46739	1.35919	0.53197	1.19476	2.03162
0.00042	-0.14021	0.10153	0.14537	-0.05431	0.10236	-0.00458	0.42143	0.47485	1.37696	0.53964	1.19887	2.06120
-0.00153	-0.13623	0.10701	0.13304	-0.05936	0.12146	-0.00661	0.42631	0.48329	1.39343	0.54580	1.20428	2.09190
-0.00376	-0.13179	0.11435	0.11954	-0.06370	0.14012	-0.00841	0.43082	0.49292	1.40888	0.55086	1.21174	2.12311
-0.00609	-0.12705	0.12329	0.10534	-0.06702	0.15718	-0.00982	0.43452	0.50393	1.42374	0.55521	1.22167	2.15407
